IndicatorCode,SpatialDim,ParentLocation,TimeDim,NumericValue,Low,High,Dim1
WHOSIS_000001,SGP,Western Pacific,2009,79.26455,79.22547,79.36275,SEX_MLE
WHOSIS_000001,YEM,Eastern Mediterranean,2017,67.67597,66.71906,68.73843,SEX_BTSX
WHOSIS_000001,SUR,Americas,2009,72.61759,72.30406,72.98132,SEX_BTSX
WHOSIS_000001,IRN,Eastern Mediterranean,2013,78.93795,78.84103,79.15832,SEX_FMLE
WHOSIS_000001,ARE,Eastern Mediterranean,2000,78.57771,78.11454,79.10682,SEX_MLE
WHOSIS_000001,HTI,Americas,2001,57.49681,56.62038,58.48975,SEX_MLE
WHOSIS_000001,ETH,Africa,2020,70.69578,69.94613,71.29241,SEX_FMLE
WHOSIS_000001,SOM,Eastern Mediterranean,2008,52.79263,51.55022,54.09279,SEX_FMLE
WHOSIS_000001,MOZ,Africa,2010,55.66365,54.96856,56.47678,SEX_FMLE
WHOSIS_000001,SUR,Americas,2002,70.41648,70.12676,70.81089,SEX_BTSX
WHOSIS_000001,NZL,Western Pacific,2013,79.59333,79.56832,79.69887,SEX_MLE
WHOSIS_000001,ARG,Americas,2020,73.06196,72.99695,73.19315,SEX_MLE
WHOSIS_000001,AUS,Western Pacific,2012,82.27247,82.2051,82.33985,SEX_BTSX
WHOSIS_000001,BOL,Americas,2002,68.2178,67.66999,68.76324,SEX_FMLE
WHOSIS_000001,PRK,South-East Asia,2014,73.97024,73.3714,74.59552,SEX_FMLE
WHOSIS_000001,CAF,Africa,2000,43.41705,42.44567,44.53096,SEX_MLE
WHOSIS_000001,DNK,Europe,2008,80.71981,80.70709,80.80855,SEX_FMLE
WHOSIS_000001,KGZ,Europe,2006,67.10548,66.77906,67.48187,SEX_BTSX
WHOSIS_000001,LVA,Europe,2017,74.96277,74.8309,75.1092,SEX_BTSX
WHOSIS_000001,AUS,Western Pacific,2008,83.45069,83.4472,83.52174,SEX_FMLE
WHOSIS_000001,GNQ,Africa,2002,56.5666,54.88389,58.05511,SEX_FMLE
WHOSIS_000001,MLI,Africa,2008,57.78456,56.97208,58.68482,SEX_BTSX
WHOSIS_000001,KWT,Eastern Mediterranean,2017,82.62316,82.55336,82.76291,SEX_BTSX
WHOSIS_000001,BOL,Americas,2009,71.00836,70.47811,71.63685,SEX_FMLE
WHOSIS_000001,CHE,Europe,2021,85.1148,85.09032,85.20804,SEX_FMLE
WHOSIS_000001,ZWE,Africa,2012,52.56547,51.70482,53.46545,SEX_MLE
WHOSIS_000001,HND,Americas,2003,70.19196,69.45499,71.17677,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2021,60.17119,58.45192,61.84366,SEX_MLE
WHOSIS_000001,KHM,Western Pacific,2020,72.52361,71.77663,73.33265,SEX_FMLE
WHOSIS_000001,DOM,Americas,2009,70.96712,70.04884,71.77124,SEX_MLE
WHOSIS_000001,BGD,South-East Asia,2020,73.29813,72.5859,74.04221,SEX_BTSX
WHOSIS_000001,TZA,Africa,2003,54.98804,54.07439,56.00562,SEX_BTSX
WHOSIS_000001,TZA,Africa,2007,58.32435,57.4738,59.10294,SEX_MLE
WHOSIS_000001,CHE,Europe,2009,79.6255,79.60638,79.71895,SEX_MLE
WHOSIS_000001,PAK,Eastern Mediterranean,2010,65.03587,64.30585,65.79599,SEX_FMLE
WHOSIS_000001,SEN,Africa,2015,67.36242,66.62298,68.24334,SEX_BTSX
WHOSIS_000001,BEL,Europe,2005,78.85239,78.85064,78.93627,SEX_BTSX
WHOSIS_000001,ROU,Europe,2010,77.42844,77.40459,77.53587,SEX_FMLE
WHOSIS_000001,BHS,Americas,2012,76.0854,75.86321,76.39614,SEX_FMLE
WHOSIS_000001,ARM,Europe,2015,78.25486,78.1109,78.46928,SEX_FMLE
WHOSIS_000001,GBR,Europe,2018,78.89616,78.83607,78.95625,SEX_MLE
WHOSIS_000001,BEN,Africa,2011,63.86034,63.11209,64.59006,SEX_FMLE
WHOSIS_000001,VUT,Western Pacific,2009,62.91195,62.32642,63.48003,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2020,73.61108,73.36572,73.91011,SEX_MLE
WHOSIS_000001,GHA,Africa,2000,57.77138,57.10903,58.44615,SEX_MLE
WHOSIS_000001,SOM,Eastern Mediterranean,2018,57.30095,56.13123,58.33159,SEX_FMLE
WHOSIS_000001,SDN,Eastern Mediterranean,2020,67.03785,66.13104,67.93502,SEX_MLE
WHOSIS_000001,LUX,Europe,2012,83.56967,83.46046,83.72821,SEX_FMLE
WHOSIS_000001,ITA,Europe,2006,83.62385,83.56954,83.67817,SEX_FMLE
WHOSIS_000001,NGA,Africa,2017,62.36209,61.09679,63.48084,SEX_BTSX
WHOSIS_000001,WPR,,2012,79.33943,79.12936,79.74736,SEX_FMLE
WHOSIS_000001,POL,Europe,2019,73.94224,73.9313,74.00721,SEX_MLE
WHOSIS_000001,ISR,Europe,2000,76.34036,76.32026,76.43955,SEX_MLE
WHOSIS_000001,YEM,Eastern Mediterranean,2001,65.20638,64.55718,66.04198,SEX_FMLE
WHOSIS_000001,CMR,Africa,2006,53.27259,52.49817,54.44164,SEX_MLE
WHOSIS_000001,STP,Africa,2005,66.27283,65.72196,66.88793,SEX_BTSX
WHOSIS_000001,LBY,Eastern Mediterranean,2006,76.0381,75.77609,76.37136,SEX_FMLE
WHOSIS_000001,PNG,Western Pacific,2002,63.43343,62.67289,64.23027,SEX_BTSX
WHOSIS_000001,UZB,Europe,2001,64.99759,64.65061,65.38476,SEX_FMLE
WHOSIS_000001,WSM,Western Pacific,2005,72.0756,71.49517,72.69793,SEX_FMLE
WHOSIS_000001,TON,Western Pacific,2004,71.44336,71.01704,71.87557,SEX_BTSX
WHOSIS_000001,MMR,South-East Asia,2017,71.29153,70.66391,72.10455,SEX_FMLE
WHOSIS_000001,LUX,Europe,2014,82.16086,82.01277,82.35008,SEX_BTSX
WHOSIS_000001,MNE,Europe,2009,75.38841,75.26477,75.6123,SEX_BTSX
WHOSIS_000001,RUS,Europe,2015,76.61218,76.60624,76.68527,SEX_FMLE
WHOSIS_000001,HND,Americas,2004,69.44821,68.56381,70.44356,SEX_MLE
WHOSIS_000001,ARG,Americas,2005,78.68981,78.67299,78.76994,SEX_FMLE
WHOSIS_000001,MDG,Africa,2019,63.81665,62.93559,64.85637,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2021,76.42921,76.03344,76.93474,SEX_BTSX
WHOSIS_000001,CHE,Europe,2013,82.47547,82.46454,82.55349,SEX_BTSX
WHOSIS_000001,ROU,Europe,2000,74.66304,74.5827,74.82492,SEX_FMLE
WHOSIS_000001,MNE,Europe,2003,75.84939,75.73134,76.06451,SEX_FMLE
WHOSIS_000001,MRT,Africa,2013,69.22464,68.36912,70.21995,SEX_BTSX
WHOSIS_000001,SSD,Africa,2006,54.60668,53.38353,55.64281,SEX_MLE
WHOSIS_000001,SYC,Africa,2020,80.51679,80.23402,80.84007,SEX_FMLE
WHOSIS_000001,QAT,Eastern Mediterranean,2011,73.38439,72.83139,73.88534,SEX_MLE
WHOSIS_000001,LVA,Europe,2021,68.49512,68.40393,68.64009,SEX_MLE
WHOSIS_000001,HRV,Europe,2012,80.64514,80.59109,80.79365,SEX_FMLE
WHOSIS_000001,USA,Americas,2000,74.1626,74.11167,74.21353,SEX_MLE
WHOSIS_000001,BRA,Americas,2019,75.47816,75.26847,75.72015,SEX_BTSX
WHOSIS_000001,VCT,Americas,2003,72.24269,71.91415,72.59795,SEX_BTSX
WHOSIS_000001,JAM,Americas,2012,74.1903,73.94066,74.46031,SEX_BTSX
WHOSIS_000001,COD,Africa,2011,56.20428,55.28869,57.02614,SEX_MLE
WHOSIS_000001,WSM,Western Pacific,2011,71.91776,71.25478,72.40446,SEX_FMLE
WHOSIS_000001,TON,Western Pacific,2016,75.2949,74.75481,76.00211,SEX_FMLE
WHOSIS_000001,GRC,Europe,2015,78.16407,78.1557,78.24087,SEX_MLE
WHOSIS_000001,GIN,Africa,2008,58.53197,57.73776,59.46933,SEX_FMLE
WHOSIS_000001,ROU,Europe,2004,75.4258,75.3298,75.57837,SEX_FMLE
WHOSIS_000001,VUT,Western Pacific,2003,65.08698,64.53631,65.80221,SEX_BTSX
WHOSIS_000001,MYS,Western Pacific,2003,73.62194,73.59213,73.70752,SEX_BTSX
WHOSIS_000001,PNG,Western Pacific,2007,63.37495,62.59264,64.25316,SEX_MLE
WHOSIS_000001,PSE,Eastern Mediterranean,2016,76.68368,76.43361,76.9801,SEX_FMLE
WHOSIS_000001,SYR,Eastern Mediterranean,2018,64.30375,63.61773,65.05502,SEX_BTSX
WHOSIS_000001,LSO,Africa,2005,42.6643,41.16551,44.0494,SEX_BTSX
WHOSIS_000001,MNG,Western Pacific,2010,71.48933,71.17521,71.85873,SEX_FMLE
WHOSIS_000001,MOZ,Africa,2006,54.30067,53.40378,55.18149,SEX_FMLE
WHOSIS_000001,MMR,South-East Asia,2001,57.41229,56.59756,58.32115,SEX_MLE
WHOSIS_000001,TKM,Europe,2005,61.38692,61.0173,61.78008,SEX_MLE
WHOSIS_000001,MDG,Africa,2000,57.70895,57.06168,58.31703,SEX_MLE
WHOSIS_000001,GRC,Europe,2008,79.92925,79.92411,80.00733,SEX_BTSX
WHOSIS_000001,AUS,Western Pacific,2020,85.23296,85.20968,85.30365,SEX_FMLE
WHOSIS_000001,PER,Americas,2012,80.56539,80.11104,81.05455,SEX_FMLE
WHOSIS_000001,GNQ,Africa,2017,62.76065,61.07481,64.17936,SEX_FMLE
WHOSIS_000001,MKD,Europe,2009,74.58842,74.48904,74.77512,SEX_BTSX
WHOSIS_000001,ISR,Europe,2018,82.59262,82.57976,82.66876,SEX_BTSX
WHOSIS_000001,GNB,Africa,2019,61.43841,60.58666,62.42671,SEX_FMLE
WHOSIS_000001,HND,Americas,2006,70.74488,69.89096,71.64386,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2004,55.45754,53.88121,57.13671,SEX_MLE
WHOSIS_000001,TKM,Europe,2021,69.12049,68.41016,70.12666,SEX_BTSX
WHOSIS_000001,TLS,South-East Asia,2010,67.00362,66.26213,67.80659,SEX_BTSX
WHOSIS_000001,SLE,Africa,2004,50.68876,49.61491,51.80894,SEX_MLE
WHOSIS_000001,HRV,Europe,2005,79.01704,78.95392,79.15719,SEX_FMLE
WHOSIS_000001,TLS,South-East Asia,2009,67.68377,67.04918,68.45538,SEX_FMLE
WHOSIS_000001,CAF,Africa,2010,49.2018,48.1303,50.31979,SEX_BTSX
WHOSIS_000001,VUT,Western Pacific,2020,67.09751,66.58622,67.69006,SEX_BTSX
WHOSIS_000001,CHN,Western Pacific,2011,75.03512,74.7116,75.42121,SEX_BTSX
WHOSIS_000001,WSM,Western Pacific,2007,72.19351,71.69634,72.90302,SEX_FMLE
WHOSIS_000001,JAM,Americas,2007,69.58644,69.40704,69.86522,SEX_BTSX
WHOSIS_000001,SRB,Europe,2009,76.60897,76.56417,76.74649,SEX_FMLE
WHOSIS_000001,LAO,Western Pacific,2015,69.2632,68.6981,70.01857,SEX_FMLE
WHOSIS_000001,ERI,Africa,2014,62.18742,61.27522,63.15492,SEX_BTSX
WHOSIS_000001,STP,Africa,2008,66.27653,65.82172,66.99667,SEX_MLE
WHOSIS_000001,GHA,Africa,2012,63.16294,62.64292,63.73722,SEX_BTSX
WHOSIS_000001,DEU,Europe,2021,78.1495,78.0905,78.20851,SEX_MLE
WHOSIS_000001,HTI,Americas,2011,61.24287,60.18628,62.17741,SEX_MLE
WHOSIS_000001,PNG,Western Pacific,2007,64.07514,63.31854,65.01056,SEX_BTSX
WHOSIS_000001,PRT,Europe,2016,83.7716,83.75845,83.84888,SEX_FMLE
WHOSIS_000001,GIN,Africa,2014,58.6075,57.58616,59.48432,SEX_BTSX
WHOSIS_000001,UZB,Europe,2002,62.1923,61.73279,62.66949,SEX_BTSX
WHOSIS_000001,ETH,Africa,2016,67.58768,67.01863,68.34669,SEX_BTSX
WHOSIS_000001,SEAR,,2010,66.38409,65.96914,66.9392,SEX_MLE
WHOSIS_000001,GHA,Africa,2021,68.60499,67.89591,69.43824,SEX_FMLE
WHOSIS_000001,SRB,Europe,2014,75.32135,75.28279,75.42858,SEX_BTSX
WHOSIS_000001,LBY,Eastern Mediterranean,2001,71.85967,71.37075,72.48668,SEX_MLE
WHOSIS_000001,TKM,Europe,2010,69.12242,68.68225,69.52636,SEX_BTSX
WHOSIS_000001,BEL,Europe,2006,76.48161,76.47039,76.56232,SEX_MLE
WHOSIS_000001,VNM,Western Pacific,2001,71.97988,71.46666,72.49483,SEX_BTSX
WHOSIS_000001,MDA,Europe,2020,72.14867,71.94222,72.43417,SEX_BTSX
WHOSIS_000001,TTO,Americas,2007,72.39473,72.08881,72.72137,SEX_BTSX
WHOSIS_000001,QAT,Eastern Mediterranean,2015,77.7914,77.22433,78.35361,SEX_BTSX
WHOSIS_000001,WSM,Western Pacific,2000,67.69176,67.08564,68.3056,SEX_MLE
WHOSIS_000001,SEN,Africa,2004,61.57203,61.06442,62.26354,SEX_BTSX
WHOSIS_000001,OMN,Eastern Mediterranean,2004,77.13753,76.70888,77.80027,SEX_FMLE
WHOSIS_000001,GAB,Africa,2008,62.47232,61.57911,63.43847,SEX_FMLE
WHOSIS_000001,SRB,Europe,2009,73.97356,73.92357,74.10412,SEX_BTSX
WHOSIS_000001,AUT,Europe,2007,80.03226,80.01791,80.1063,SEX_BTSX
WHOSIS_000001,KWT,Eastern Mediterranean,2020,83.09548,82.98483,83.28112,SEX_FMLE
WHOSIS_000001,ZMB,Africa,2016,58.68048,57.65105,59.81911,SEX_MLE
WHOSIS_000001,SDN,Eastern Mediterranean,2006,64.12308,63.08338,65.01294,SEX_MLE
WHOSIS_000001,MRT,Africa,2007,67.0304,66.54331,67.72999,SEX_FMLE
WHOSIS_000001,AFR,,2005,55.63714,54.88914,56.38691,SEX_BTSX
WHOSIS_000001,CAN,Americas,2013,81.5583,81.54706,81.63496,SEX_BTSX
WHOSIS_000001,GEO,Europe,2004,74.40429,74.21159,74.65562,SEX_FMLE
WHOSIS_000001,MMR,South-East Asia,2021,64.7103,63.81831,65.67751,SEX_MLE
WHOSIS_000001,MOZ,Africa,2007,50.45546,49.68637,51.41983,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2015,75.73585,75.45753,76.07829,SEX_MLE
WHOSIS_000001,PRK,South-East Asia,2010,66.94994,66.3582,67.72712,SEX_MLE
WHOSIS_000001,SDN,Eastern Mediterranean,2010,68.08783,67.26193,68.97078,SEX_FMLE
WHOSIS_000001,SOM,Eastern Mediterranean,2012,52.75614,51.75755,53.7075,SEX_FMLE
WHOSIS_000001,LKA,South-East Asia,2007,69.89573,69.81901,70.03231,SEX_MLE
WHOSIS_000001,UGA,Africa,2012,58.90219,58.30892,59.52641,SEX_MLE
WHOSIS_000001,MAR,Eastern Mediterranean,2020,71.19044,70.64787,71.81604,SEX_MLE
WHOSIS_000001,SGP,Western Pacific,2008,80.97823,80.9506,81.07849,SEX_BTSX
WHOSIS_000001,KIR,Western Pacific,2003,64.32174,63.71472,65.14346,SEX_FMLE
WHOSIS_000001,POL,Europe,2015,81.14751,81.13427,81.2232,SEX_FMLE
WHOSIS_000001,KOR,Western Pacific,2014,78.81461,78.74718,78.88204,SEX_MLE
WHOSIS_000001,ECU,Americas,2012,73.10316,72.6823,73.50442,SEX_MLE
WHOSIS_000001,TTO,Americas,2019,70.71369,70.15911,71.35329,SEX_MLE
WHOSIS_000001,MRT,Africa,2005,66.13922,65.50635,66.79964,SEX_MLE
WHOSIS_000001,SSD,Africa,2004,56.85603,55.70281,58.12015,SEX_FMLE
WHOSIS_000001,PAK,Eastern Mediterranean,2002,61.92898,61.25617,62.67354,SEX_BTSX
WHOSIS_000001,GUY,Americas,2017,68.19381,67.4338,69.07489,SEX_BTSX
WHOSIS_000001,NLD,Europe,2012,82.56147,82.54831,82.63279,SEX_FMLE
WHOSIS_000001,URY,Americas,2007,71.38245,71.28248,71.53859,SEX_MLE
WHOSIS_000001,KEN,Africa,2009,58.68103,58.11341,59.39011,SEX_MLE
WHOSIS_000001,IRL,Europe,2021,83.35087,83.31316,83.46138,SEX_FMLE
WHOSIS_000001,TLS,South-East Asia,2016,66.62182,65.7897,67.53224,SEX_MLE
WHOSIS_000001,PRT,Europe,2000,76.5882,76.57022,76.68475,SEX_BTSX
WHOSIS_000001,TKM,Europe,2017,68.97744,68.42292,69.62018,SEX_BTSX
WHOSIS_000001,TUN,Eastern Mediterranean,2005,75.37276,74.71156,76.11966,SEX_BTSX
WHOSIS_000001,LUX,Europe,2003,79.03207,78.94533,79.18204,SEX_BTSX
WHOSIS_000001,SOM,Eastern Mediterranean,2020,57.60881,56.67928,58.62911,SEX_FMLE
WHOSIS_000001,THA,South-East Asia,2006,70.14362,69.638,70.73353,SEX_MLE
WHOSIS_000001,SRB,Europe,2021,72.80892,72.77357,72.92373,SEX_BTSX
WHOSIS_000001,HND,Americas,2012,68.99495,68.30849,69.83431,SEX_BTSX
WHOSIS_000001,TLS,South-East Asia,2014,66.14101,65.24799,67.29489,SEX_MLE
WHOSIS_000001,UGA,Africa,2012,61.80091,61.10253,62.59496,SEX_BTSX
WHOSIS_000001,MMR,South-East Asia,2015,70.7061,69.98854,71.31093,SEX_FMLE
WHOSIS_000001,LCA,Americas,2018,76.11273,75.574,76.68797,SEX_BTSX
WHOSIS_000001,SEN,Africa,2006,64.57208,64.07888,65.09418,SEX_FMLE
WHOSIS_000001,EMR,,2018,71.49977,70.70501,72.1496,SEX_FMLE
WHOSIS_000001,MWI,Africa,2012,56.81421,56.18665,57.55055,SEX_MLE
WHOSIS_000001,LCA,Americas,2020,71.96244,71.41417,72.65669,SEX_MLE
WHOSIS_000001,DEU,Europe,2000,80.91986,80.85924,80.98048,SEX_FMLE
WHOSIS_000001,GAB,Africa,2016,61.82322,60.93306,62.72506,SEX_MLE
WHOSIS_000001,IRL,Europe,2002,80.118,80.09244,80.21181,SEX_FMLE
WHOSIS_000001,MNG,Western Pacific,2019,66.26695,65.81263,66.842,SEX_MLE
WHOSIS_000001,MOZ,Africa,2009,55.65091,54.89059,56.52685,SEX_FMLE
WHOSIS_000001,BTN,South-East Asia,2019,75.12569,74.51978,75.83399,SEX_FMLE
WHOSIS_000001,USA,Americas,2013,76.61057,76.56572,76.65541,SEX_MLE
WHOSIS_000001,SAU,Eastern Mediterranean,2010,74.02402,73.8225,74.34045,SEX_MLE
WHOSIS_000001,DEU,Europe,2005,79.2082,79.14851,79.26789,SEX_BTSX
WHOSIS_000001,CUB,Americas,2009,76.08387,76.04859,76.17969,SEX_MLE
WHOSIS_000001,TUN,Eastern Mediterranean,2000,76.99473,76.56883,77.48729,SEX_FMLE
WHOSIS_000001,ARG,Americas,2002,74.25831,74.23841,74.3488,SEX_BTSX
WHOSIS_000001,DZA,Africa,2002,73.08818,72.66501,73.55188,SEX_BTSX
WHOSIS_000001,STP,Africa,2000,62.51996,61.76026,63.40619,SEX_MLE
WHOSIS_000001,VEN,Americas,2007,78.92945,78.87074,79.04107,SEX_FMLE
WHOSIS_000001,CIV,Africa,2015,63.67348,62.80615,64.56229,SEX_FMLE
WHOSIS_000001,TZA,Africa,2018,67.99855,67.28687,68.70232,SEX_FMLE
WHOSIS_000001,NOR,Europe,2020,84.34012,84.31608,84.4341,SEX_FMLE
WHOSIS_000001,CUB,Americas,2011,80.47501,80.43659,80.56919,SEX_FMLE
WHOSIS_000001,LBR,Africa,2018,63.0916,61.97403,64.35515,SEX_BTSX
WHOSIS_000001,ETH,Africa,2009,60.78003,60.23411,61.54477,SEX_MLE
WHOSIS_000001,AMR,,2014,76.83107,76.66897,77.03525,SEX_BTSX
WHOSIS_000001,COD,Africa,2000,54.47554,53.60495,55.35611,SEX_FMLE
WHOSIS_000001,VUT,Western Pacific,2009,65.89386,65.37379,66.45346,SEX_BTSX
WHOSIS_000001,HRV,Europe,2021,80.01119,79.93566,80.1431,SEX_FMLE
WHOSIS_000001,CAN,Americas,2008,82.66446,82.66294,82.73593,SEX_FMLE
WHOSIS_000001,ZAF,Africa,2007,54.43469,54.08347,54.81295,SEX_FMLE
WHOSIS_000001,MKD,Europe,2017,77.92103,77.81702,78.08943,SEX_FMLE
WHOSIS_000001,AFG,Eastern Mediterranean,2021,59.1269,58.34885,59.85427,SEX_BTSX
WHOSIS_000001,LKA,South-East Asia,2020,80.65622,79.18749,82.12424,SEX_BTSX
WHOSIS_000001,PSE,Eastern Mediterranean,2021,75.87512,75.53173,76.40117,SEX_FMLE
WHOSIS_000001,TUN,Eastern Mediterranean,2014,79.20001,78.52384,80.03641,SEX_FMLE
WHOSIS_000001,LCA,Americas,2009,79.63043,79.4159,79.92118,SEX_FMLE
WHOSIS_000001,MNE,Europe,2011,78.34951,78.23813,78.51811,SEX_FMLE
WHOSIS_000001,RUS,Europe,2010,68.82506,68.81752,68.89253,SEX_BTSX
WHOSIS_000001,BFA,Africa,2012,59.51806,58.73507,60.35116,SEX_BTSX
WHOSIS_000001,IRL,Europe,2009,77.15047,77.12808,77.25345,SEX_MLE
WHOSIS_000001,GBR,Europe,2018,82.32896,82.26861,82.38932,SEX_FMLE
WHOSIS_000001,NGA,Africa,2000,54.05767,53.13842,54.96797,SEX_BTSX
WHOSIS_000001,FJI,Western Pacific,2016,69.88935,69.37038,70.50362,SEX_FMLE
WHOSIS_000001,CUB,Americas,2020,75.25971,75.21364,75.36928,SEX_MLE
WHOSIS_000001,SUR,Americas,2013,76.38887,76.12612,76.72004,SEX_FMLE
WHOSIS_000001,NOR,Europe,2018,80.86622,80.84649,80.95039,SEX_MLE
WHOSIS_000001,MOZ,Africa,2015,52.97436,52.08486,54.05006,SEX_MLE
WHOSIS_000001,PER,Americas,2005,77.53672,77.13702,78.09448,SEX_BTSX
WHOSIS_000001,BRB,Americas,2003,74.55086,74.38633,74.82094,SEX_BTSX
WHOSIS_000001,ZWE,Africa,2001,45.43213,44.07603,47.01136,SEX_BTSX
WHOSIS_000001,CZE,Europe,2008,73.99525,73.97988,74.07757,SEX_MLE
WHOSIS_000001,PAK,Eastern Mediterranean,2001,62.18142,61.54612,62.94697,SEX_FMLE
WHOSIS_000001,LVA,Europe,2001,75.31439,75.23296,75.45986,SEX_FMLE
WHOSIS_000001,GBR,Europe,2020,80.14045,80.13943,80.20393,SEX_BTSX
WHOSIS_000001,UKR,Europe,2001,62.19269,62.15557,62.282,SEX_MLE
WHOSIS_000001,COL,Americas,2018,80.46409,80.24454,80.72595,SEX_FMLE
WHOSIS_000001,VEN,Americas,2013,74.60133,74.5261,74.73622,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2009,59.81131,58.46714,61.32994,SEX_FMLE
WHOSIS_000001,ARM,Europe,2021,76.87323,76.64023,77.20476,SEX_FMLE
WHOSIS_000001,LBN,Eastern Mediterranean,2008,77.52542,77.19508,78.01355,SEX_BTSX
WHOSIS_000001,LBY,Eastern Mediterranean,2007,75.98394,75.68181,76.3493,SEX_FMLE
WHOSIS_000001,BLZ,Americas,2017,74.56129,74.3231,74.86118,SEX_BTSX
WHOSIS_000001,BGR,Europe,2013,74.79512,74.70896,74.96123,SEX_BTSX
WHOSIS_000001,IDN,South-East Asia,2014,68.54252,67.80927,69.22113,SEX_MLE
WHOSIS_000001,CRI,Americas,2013,78.26293,78.18524,78.39927,SEX_MLE
WHOSIS_000001,PAK,Eastern Mediterranean,2011,64.54189,63.80676,65.54782,SEX_BTSX
WHOSIS_000001,BIH,Europe,2018,77.32124,77.24306,77.46592,SEX_BTSX
WHOSIS_000001,KEN,Africa,2010,61.28276,60.66714,61.9786,SEX_BTSX
WHOSIS_000001,TCD,Africa,2010,54.26843,53.19399,55.38285,SEX_MLE
WHOSIS_000001,IRL,Europe,2010,80.61701,80.58926,80.7174,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2003,70.32376,69.94691,70.78385,SEX_MLE
WHOSIS_000001,STP,Africa,2017,69.79493,69.25993,70.29854,SEX_MLE
WHOSIS_000001,JOR,Eastern Mediterranean,2016,78.76007,78.44299,79.20907,SEX_BTSX
WHOSIS_000001,DOM,Americas,2011,71.38179,70.73218,72.14211,SEX_MLE
WHOSIS_000001,PRY,Americas,2004,72.03511,71.32382,72.72757,SEX_MLE
WHOSIS_000001,AUT,Europe,2008,77.56041,77.54445,77.64032,SEX_MLE
WHOSIS_000001,AFG,Eastern Mediterranean,2019,62.54955,61.68651,63.51058,SEX_FMLE
WHOSIS_000001,CAN,Americas,2009,78.74057,78.7357,78.81687,SEX_MLE
WHOSIS_000001,CHN,Western Pacific,2000,68.58807,68.23997,68.96161,SEX_MLE
WHOSIS_000001,BHR,Eastern Mediterranean,2015,76.5359,76.38621,76.73324,SEX_FMLE
WHOSIS_000001,GNB,Africa,2021,56.07573,55.01943,57.17966,SEX_MLE
WHOSIS_000001,LTU,Europe,2003,66.22264,66.16599,66.3276,SEX_MLE
WHOSIS_000001,FIN,Europe,2017,78.67835,78.65657,78.77014,SEX_MLE
WHOSIS_000001,SWZ,Africa,2016,56.69736,55.28019,58.50391,SEX_FMLE
WHOSIS_000001,CMR,Africa,2000,51.63556,50.83556,52.59001,SEX_MLE
WHOSIS_000001,WB_LI,,2002,56.38451,55.43569,57.27247,SEX_FMLE
WHOSIS_000001,TCD,Africa,2008,55.92447,55.30961,56.75895,SEX_FMLE
WHOSIS_000001,MMR,South-East Asia,2017,67.95078,67.27258,68.73118,SEX_BTSX
WHOSIS_000001,PAK,Eastern Mediterranean,2016,66.05197,65.08849,67.29978,SEX_BTSX
WHOSIS_000001,TCD,Africa,2017,58.60998,57.57205,59.94802,SEX_BTSX
WHOSIS_000001,ISL,Europe,2001,79.99494,79.87976,80.1728,SEX_BTSX
WHOSIS_000001,JPN,Western Pacific,2013,83.56022,83.50947,83.61096,SEX_BTSX
WHOSIS_000001,KIR,Western Pacific,2014,61.63074,60.81053,62.50647,SEX_BTSX
WHOSIS_000001,PNG,Western Pacific,2017,67.58199,66.86652,68.2439,SEX_FMLE
WHOSIS_000001,AMR,,2018,79.69618,79.57829,79.8831,SEX_FMLE
WHOSIS_000001,PRK,South-East Asia,2003,71.99943,71.33396,72.69864,SEX_FMLE
WHOSIS_000001,ECU,Americas,2005,70.53298,70.17812,70.98956,SEX_MLE
WHOSIS_000001,BGD,South-East Asia,2001,67.98439,67.47597,68.63706,SEX_FMLE
WHOSIS_000001,PAN,Americas,2016,81.23354,81.06682,81.46758,SEX_FMLE
WHOSIS_000001,ARM,Europe,2004,68.43497,68.21071,68.71824,SEX_MLE
WHOSIS_000001,SRB,Europe,2007,70.82841,70.76123,70.97032,SEX_MLE
WHOSIS_000001,BEN,Africa,2006,61.4246,60.64187,62.28581,SEX_FMLE
WHOSIS_000001,NGA,Africa,2017,60.92603,59.58512,62.23878,SEX_MLE
WHOSIS_000001,MUS,Africa,2009,73.10057,72.96095,73.29895,SEX_BTSX
WHOSIS_000001,WB_UMI,,2021,77.18475,76.82066,77.76027,SEX_FMLE
WHOSIS_000001,SVN,Europe,2016,77.91573,77.84538,78.07713,SEX_MLE
WHOSIS_000001,ERI,Africa,2008,62.93081,62.13776,63.89625,SEX_FMLE
WHOSIS_000001,IRQ,Eastern Mediterranean,2019,72.9001,72.13796,73.66176,SEX_BTSX
WHOSIS_000001,DNK,Europe,2011,81.56858,81.54208,81.65663,SEX_FMLE
WHOSIS_000001,LCA,Americas,2006,77.78409,77.60593,78.06922,SEX_FMLE
WHOSIS_000001,BDI,Africa,2014,60.52729,59.84413,61.50083,SEX_MLE
WHOSIS_000001,MDV,South-East Asia,2002,69.97622,69.6143,70.40069,SEX_MLE
